OID_,STREETNAME,CLASS,ADMIN_TYPE,RT_NUMBER,ALTRTNUM1,ALTRTNUM2,ALTRTNUM3,ALTRTNUM4,ALTRT1TYPE,RDTYPE,ROUTE_ID,ROUTE_SYST,ROUTE_NUMB,ROUTE_DIRE,RD_SEG_ID,STREET_NAM,FM_ST_NAME,TO_ST_NAME,FACILITY,F_CLASS,URBAN_AREA,URBAN_TYPE,F_F_CLASS,JURISDICTN,NHS,FD_AID_RTE,FD_AID_RD,CONTROL,NUM_LANES,OPP_LANES,SURFACE_TP,SURFACE_WD,SHLDR_RT_W,SHLDR_RT_T,SHLDR_LT_W,SHLDR_LT_T,SHLDR_UL_W,SHLDR_UL_T,MED_WIDTH,MED_TYPE,CURB,LT_SIDEWLK,RT_SIDEWLK,OPERATION,SPEED_LIM,OP_DIR_SL,TRUCK,T_EXC_TYPE,T_EXC_TIME,TRK_NETWRK,TRUCK_RTE,ROW_WIDTH,STRUCT_CND,TERRAIN,TOLL_ROAD,MHS,MGIS_TOWN,CITY,COUNTY,HWY_DIST,MPO,RPA,RTA,MILE_COUNT,AADT,AADT_YEAR,AADT_DERIV,LENGTH_MI,LENGTH_FT,SHAPE_Leng,Shape_Length,shape_wkt
7001,PLEASANT STREET,5,0, , , , , ,0,5,N3075 NB,N,3075,NB,46870,PLEASANT STREET,EAST COTTAGE STREET,HANCOCK STREET,1,6,09271,1,5,2,0,  55,3,0,2,0,6,41.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3806,2016,14,0.030710220000000,162.149981559999986,49.423413225899999,0.000454227241610,"MULTILINESTRING ((-71.059854883999947 42.315224962000059, -71.059718627999985 42.315658271000075))"
7002,ROWE STREET,5,0, , , , , ,0,5,L163688 NB,L,163688,NB,0,ROWE STREET,SEYMOUR STREET,BROWN AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,41.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.154854070000000,817.629512220000038,249.213973750999997,0.002248482573303,"MULTILINESTRING ((-71.120806295999955 42.279301971000052, -71.120798519999937 42.279398165000032, -71.120765258999938 42.279731381000033, -71.120721946999936 42.28016542000006, -71.120715362999988 42.280240571000036, -71.120675382999934 42.280696448000072, -71.120647254999938 42.280916015000059, -71.120637626999951 42.280991168000071, -71.120628216999933 42.281094875000065, -71.120591382999976 42.281500813000036, -71.120588492999957 42.281539681000027))"
7003,WALK HILL STREET,4,0, , , , , ,0,4,N1624 SB,N,1624,SB,56888,WALK HILL STREET,BLUE HILL AVENUE,HYDE PARK AVENUE,1,5,09271,1,4,2,0,  55,3,0,2,0,6,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,0,2,30,30, ,1,1,0,0,42.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10780,2016,14,0.059295860000000,313.082124009999973,95.427622252899994,0.001014568989903,"MULTILINESTRING ((-71.11113824499995 42.291053964000071, -71.110875817999954 42.290853395000056, -71.110332614999948 42.29043727100003))"
7004,MOSELEY STREET,5,0, , , , , ,0,5,L193512 NB,L,193512,NB,0,MOSELEY STREET,CRESCENT AVENUE,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,1,0,0, ,1,1,0,0,32.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.011399670000000,60.190277790000003,18.346033361000000,0.000195313495006,"MULTILINESTRING ((-71.054113036999979 42.320868521000079, -71.053957509999975 42.320986668000046))"
7005,ARLINGTON STREET,5,0, , , , , ,0,5,L209795 NB,L,209795,NB,0,ARLINGTON STREET,PROVIDENCE STREET,RIVERSIDE SQUARE,1,0,09271,1,7,2,0, ,0,0,2,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,9,2,0,0, ,1,1,0,0,50.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.019621850000000,103.603356730000002,31.578366287300000,0.000331397143427,"MULTILINESTRING ((-71.115291400999979 42.259058291000031, -71.115545763999933 42.259270714000024))"
7006,FORT AVENUE,5,0, , , , , ,0,5,L128195 EB,L,128195,EB,0,FORT AVENUE,HIGHLAND STREET,CENTRE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,6,2,0,0, ,1,1,0,0,40.000000000000000,2,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.043590970000000,230.160305270000009,70.153001352399997,0.000786001099858,"MULTILINESTRING ((-71.095308369999941 42.326104246000057, -71.094610406999948 42.325742797000032))"
7007,BLUEFIELD TERRACE,5,0, , , , , ,0,5,L132786 NB,L,132786,NB,0,BLUEFIELD TERRACE,GLADESIDE AVENUE,RIDGEVIEW AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,41.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.114720400000000,605.723694000000023,184.624951180000011,0.002089989621859,"MULTILINESTRING ((-71.086665798999945 42.273562912000045, -71.085924691999935 42.273233318000052, -71.084773870999982 42.272675476000074))"
7008,COLUMBIA ROAD,4,0, , , , , ,0,4,N1610 WB,N,1610,WB,62552,COLUMBIA ROAD,BLUE HILL AVENUE,RAMP-RTS 93 NB/3 NB TO COLUMBIA RD,1,5,09271,1,4,2,0,  54,3,0,2,2,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,7.000000000000000,1,3,0,10,2,30,0, ,1,1,0,0,107.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.099173620000000,523.636721319999992,159.604791868999996,0.001791457627572,"MULTILINESTRING ((-71.082474633999936 42.304224437000073, -71.082694542999945 42.304010851000044, -71.08295815799994 42.303808118000063, -71.082986418999951 42.303792059000045, -71.083019525999987 42.303773247000038, -71.083191358999954 42.30367560500008, -71.083395851999967 42.303596098000071, -71.083406429999968 42.303591985000025, -71.083543848999966 42.303567439000062, -71.083675083999935 42.303544005000049, -71.084054641999955 42.303517806000059))"
7009,VOGEL STREET,5,0, , , , , ,0,5,L131602 NB,L,131602,NB,0,VOGEL STREET,CROSSTOWN AVENUE,FAIRLANE ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,6,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.302733310000000,1598.431876800000055,487.203010455000026,0.004427545278672,
7010,AMERICAN LEGION HIGHWAY,4,0, , , , , ,0,4,N1622 SB,N,1622,SB,62229,AMERICAN LEGION HIGHWAY,BLUE HILL AVENUE,HYDE PARK AVENUE,1,5,09271,1,4,2,0,  54,3,0,2,2,6,31.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,15.000000000000000,1,3,0,5,2,30,0, ,1,1,0,0,89.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.084102210000000,444.059669139999983,135.349657852999997,0.001220295740304,"MULTILINESTRING ((-71.115853127999969 42.277196809000031, -71.115843554999969 42.277026283000055, -71.115829943999984 42.276865310000062, -71.115847048999967 42.27645010100008, -71.11589762899996 42.275980424000068))"
7011,WARREN STREET,4,0, , , , , ,0,4,N1424 EB,N,1424,EB,58391,WARREN STREET,CONSTITUTION ROAD,DEXTER ROW,1,5,09271,1,4,2,0,  69,3,0,2,0,6,36.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,8,1,20,0, ,2,2,0,0,50.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10034,2016,14,0.057511210000000,303.659198440000011,92.555508794299996,0.000949678047033,"MULTILINESTRING ((-71.060967882999932 42.372996541000077, -71.06101578199997 42.373075786000072, -71.061061288999952 42.373151071000052, -71.061304043999939 42.373380446000056, -71.061639625999987 42.373657437000077))"
7012,COREY STREET,5,0, , , , , ,0,5,N3036 NB,N,3036,NB,51882,COREY STREET,NEWTON CITY LINE,PARK STREET,1,6,09271,1,5,2,0,  41,3,0,2,0,6,30.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,3,2,0,0, ,1,1,0,0,42.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3838,2016,14,0.121199860000000,639.935282840000013,195.052664316000005,0.001952988420297,"MULTILINESTRING ((-71.16734790299995 42.29632669700004, -71.167418548999933 42.296378769000057, -71.167642686999955 42.296562853000069, -71.168023804999962 42.296946582000032, -71.168196862999935 42.297152459000074, -71.168352991999939 42.297371235000071, -71.168530629999964 42.297678972000028, -71.168605242999945 42.297798966000073))"
7013,CENTRE STREET,4,0, , , , , ,0,4,N1583 SB,N,1583,SB,62921,CENTRE STREET,WEST ROXBURY CENTRE STREET ROTARY,MURRAY CIRCLE,1,5,09271,1,4,2,0,  54,3,0,1,1,6,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,11.000000000000000,1,0,0,7,2,30,0, ,1,1,0,0,70.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.027130870000000,143.250976780000002,43.662985046999999,0.000450548323436,"MULTILINESTRING ((-71.136009843999943 42.294429274000038, -71.136188942999979 42.294261308000046, -71.136338479999949 42.294121066000059))"
7014,WASHINGTON STREET,4,0, , , , , ,0,4,N073 NB,N,073,NB,51172,WASHINGTON STREET,DEDHAM TOWN LINE,SOUTH STREET,1,3,09271,1,3,2,15,16-2,2,0,2,0,6,22.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,30,30, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22724,2016,14,0.044512170000000,235.024233049999992,71.635529505500003,0.000663199992498,"MULTILINESTRING ((-71.114893858999949 42.29993803900004, -71.114798108999935 42.300134264000064, -71.114733061999971 42.300304349000044, -71.114696786999957 42.30044321400004, -71.114670875999934 42.300559601000032))"
7015,BULLARD STREET,5,0, , , , , ,0,5,L204866 EB,L,204866,EB,0,BULLARD STREET,BOWDOIN STREET,BOWDOIN AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,34.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,50.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.083198120000000,439.286075400000016,133.894663570999995,0.001621412332669,"MULTILINESTRING ((-71.073186961999966 42.30236607900008, -71.072994648999952 42.302389561000041, -71.072535474999938 42.302391795000062, -71.071877661999963 42.302399472000047, -71.071568570999943 42.302430393000066))"
7016,HYDE PARK AVENUE,4,0, , , , , ,0,4,N112 NB,N,112,NB,48266,HYDE PARK AVENUE,DEAD END,WASHINGTON STREET,1,3,09271,1,3,2,15,  54,2,0,2,2,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,6.000000000000000,1,3,0,10,2,30,30, ,1,1,0,0,81.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,25710,2016,14,0.178950830000000,944.860369949999949,287.994016749000025,0.002667721305931,"MULTILINESTRING ((-71.117717045999939 42.292435627000032, -71.117607419999956 42.293041514000038, -71.117561501999944 42.293275207000079, -71.117545542999949 42.293356429000028, -71.117427494999959 42.293804747000081, -71.117343339999934 42.293999022000037, -71.117249699999945 42.294215187000077, -71.116993080999976 42.294690441000057, -71.116850402999944 42.294931427000051))"
7017,BENNINGTON STREET,4,0, , , , , ,0,4,N1312 NB,N,1312,NB,56346,BENNINGTON STREET,CHELSEA STREET, ,1,5,09271,1,4,2,0,  64,3,0,4,0,6,30.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,9,9,2,0,0, ,1,1,0,0,48.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,23056,2016,14,0.181333050000000,957.438499930000035,291.827838434000000,0.002891330416735,"MULTILINESTRING ((-70.996728839999946 42.390291218000073, -70.996416007999983 42.390558914000053, -70.996378736999986 42.390596484000071, -70.996239815999957 42.390736515000071, -70.996076276999986 42.390897850000044, -70.995858158999965 42.391169231000049, -70.995657899999969 42.39146207400006, -70.994980731999988 42.392501671000048, -70.994974066999987 42.392511902000081, -70.994962406999946 42.392529803000059, -70.994950099999983 42.392548630000078))"
7018,WASHINGTON STREET,4,0, , , , , ,0,4,N1619 NB,N,1619,NB,47860,WASHINGTON STREET,ADAMS STREET,BLUE HILL AVENUE,1,5,09271,1,4,2,0,  54,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,2,0,0, ,1,1,0,0,60.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10397,2016,14,0.057541160000000,303.817346859999986,92.603712528900004,0.000908112802307,"MULTILINESTRING ((-71.07310463999994 42.298639089000062, -71.073244877999969 42.298833740000077, -71.073384951999969 42.299053145000073, -71.073562893999963 42.299276631000055, -71.073640700999988 42.29937089200007))"
7019,MANSFIELD STREET,5,0, , , , , ,0,5,L162991 NB,L,162991,NB,0,MANSFIELD STREET,LINCOLN STREET,EASTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,38.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.185584100000000,979.884059950000051,298.669258812000010,0.002894308430427,"MULTILINESTRING ((-71.130338656999982 42.356845617000033, -71.13057282799997 42.357213800000068, -71.131232596999951 42.35820229400008, -71.13130683199995 42.35831900800008, -71.131487879999952 42.358594737000033, -71.131620786999974 42.358798855000032, -71.131705909999937 42.358935296000027, -71.131934851999972 42.359259567000038))"
7020,MCBRIDE STREET,5,0, , , , , ,0,5,N3087 EB,N,3087,EB,52260,MCBRIDE STREET,SOUTH STREET,WASHINGTON STREET,1,6,09271,1,5,2,0,  42,3,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3970,2016,14,0.073080010000000,385.862439150000000,117.611106676000006,0.001375851423535,
7021,CONGRESS STREET,4,0, , , , , ,0,4,N384 NB,N,384,NB,54816,CONGRESS STREET,STATE STREET,D STREET,1,3,09271,1,3,2,4,  51,2,0,3,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,1,25,0, ,1,1,0,0,53.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,15766,2016,14,0.053482440000000,282.387305430000026,86.071822837699997,0.000776271075918,"MULTILINESTRING ((-71.056343194999954 42.356822618000081, -71.05640217499996 42.35748273400003, -71.056407089999936 42.357537742000034, -71.056408454999939 42.357553024000026, -71.056412277999982 42.357595809000031))"
7022,OXFORD STREET,5,0, , , , , ,0,5,L207505 NB,L,207505,NB,0,OXFORD STREET,BEACH STREET,ESSEX STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,16.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,4,1,0,0, ,1,1,0,0,24.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.085866360000000,453.374397419999980,138.188792712999998,0.001267305290513,"MULTILINESTRING ((-71.060305571999947 42.351333038000064, -71.060665621999988 42.352548121000041))"
7023,BEAUFIELD STREET,5,0, , , , , ,0,5,L123144 EB,L,123144,EB,0,BEAUFIELD STREET,GRANITE AVENUE,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,25.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,35.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.054833900000000,289.522967409999978,88.246776960099993,0.000971387029441,"MULTILINESTRING ((-71.056027440999969 42.281426398000065, -71.056082939999953 42.281589791000044, -71.05607533899996 42.281647717000055, -71.056057746999954 42.281670720000079, -71.05586640599995 42.281725687000062, -71.055368471999941 42.281846431000076))"
7024,HICHBORN STREET,5,0, , , , , ,0,5,L210191 EB,L,210191,EB,0,HICHBORN STREET,NORTH BEACON STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,5,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,4,2,0,0, ,1,1,0,0,30.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.170625850000000,900.904511820000039,274.596244393999996,0.003076909962568,"MULTILINESTRING ((-71.144182698999941 42.354891311000074, -71.143832391999979 42.355538330000059, -71.14377836999995 42.355633819000047, -71.143724475999988 42.355673602000024, -71.143670776999954 42.355677377000063, -71.143491387999973 42.355672880000043, -71.14285823199998 42.355651223000052, -71.142305525999973 42.35562531100004, -71.142122972999971 42.355608987000039, -71.141983566999954 42.355576480000025, -71.141576138999937 42.355483493000065))"
7025,BAKER STREET,5,0, , , , , ,0,5,N3033 NB,N,3033,NB,56880,BAKER STREET,CENTRE STREET,NEWTON CITY LINE,1,6,09271,1,5,2,0,  41,3,0,2,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,0,2,0,0, ,1,1,0,0,42.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3843,2016,14,0.023853680000000,125.947417180000002,38.388849533600002,0.000383047841698,"MULTILINESTRING ((-71.173775142999943 42.290988722000066, -71.173808326999961 42.291030754000076, -71.174021659999937 42.291281864000041))"
7026,MAIN STREET,4,0, , , , , ,0,4,N1419 SB,N,1419,SB,58392,MAIN STREET,SULLIVAN SQUARE,CITY SQUARE,1,5,09271,1,4,2,0,  69,3,0,2,0,6,48.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,12,12,1,20,0, ,1,1,0,0,72.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10177,2016,14,0.033280680000000,175.721971940000003,53.560164167600000,0.000521636080990,"MULTILINESTRING ((-71.062279714999988 42.37338339300004, -71.06198313699997 42.372954271000026))"
7027,MEDFORD STREET,4,0, , , , , ,0,4,N1424 EB,N,1424,EB,51248,MEDFORD STREET,CHELSEA STREET,MAIN STREET,1,5,09271,1,4,2,0,  69,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,10,2,0,0, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,9974,2016,14,0.018994510000000,100.291008520000005,30.568760534100001,0.000350241191517,"MULTILINESTRING ((-71.06213764499995 42.381009756000026, -71.061814823999953 42.380873905000044))"
7028,D STREET,4,0, , , , , ,0,4,N1796 NB,N,1796,NB,52038,D STREET,NORTHERN AVENUE,DORCHESTER AVENUE,1,5,09271,1,4,2,0,  60,3,0,2,0,6,35.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,2,0,0, ,1,1,0,0,55.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10527,2016,14,0.200352290000000,1057.860070709999945,322.436394425000003,0.003372096644435,"MULTILINESTRING ((-71.047822749999966 42.341370330000075, -71.047298414999943 42.341817455000069, -71.047020029999942 42.342058528000052, -71.046999810999978 42.342075890000046, -71.046340129999976 42.342643850000059, -71.046332972999949 42.342650012000036, -71.046033815999976 42.34290485300005, -71.045921414999953 42.343001406000042, -71.045655957999941 42.343229433000033, -71.045432330999972 42.343421527000032, -71.045263744999943 42.343566339000063))"
7029,RIVER STREET,4,0, , , , , ,0,4,N1637 EB,N,1637,EB,51146,RIVER STREET,WASHINGTON STREET,TURTLE POND PARKWAY,1,5,09271,1,4,2,0,  55,3,0,2,0,6,37.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,8,2,30,30, ,1,1,0,0,52.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,23611,2016,14,0.032687000000000,172.587384259999993,52.604739931499999,0.000634102761654,"MULTILINESTRING ((-71.078504344999942 42.271707879000076, -71.078338202999987 42.27171233100006, -71.078130496999961 42.271700879000036, -71.077874694999934 42.271655023000051))"
7030,KELLEY COURT,5,0, , , , , ,0,5,L126186 NB,L,126186,NB,0,KELLEY COURT,WESTERN AVENUE,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,5,16.000000000000000,2.000000000000000,2,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0,0,0,2,0,0, ,1,1,0,0,20.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.058510670000000,308.936332830000026,94.163982575000006,0.000860584595082,"MULTILINESTRING ((-71.142652601999941 42.361199161000059, -71.142746952999971 42.361587142000076, -71.14287286299998 42.362030922000031))"
7031,RADCLIFFE ROAD,5,0, , , , , ,0,5,L175902 NB,L,175902,NB,0,RADCLIFFE ROAD,TILESTON STREET,GREENFIELD ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,42.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.238950440000000,1261.658308020000050,384.554221392999978,0.003933331661964,"MULTILINESTRING ((-71.106368974999953 42.266069142000049, -71.106339120999962 42.266124613000045, -71.106056218999981 42.266421306000041, -71.10567681699996 42.266794756000024, -71.105215618999978 42.267223064000063, -71.104791458999955 42.26763462200006, -71.104599311999948 42.267824964000056, -71.104486351999981 42.267936862000056, -71.103890968999963 42.26852957300008, -71.103584458999933 42.268842501000051))"
7032,EVERDEAN STREET,5,0, , , , , ,0,5,L164943 NB,L,164943,NB,0,EVERDEAN STREET,VICTORY ROAD,FREEPORT STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.236619120000000,1249.348968080000077,380.802327076999973,0.003506814100141,"MULTILINESTRING ((-71.050560664999978 42.297547592000058, -71.050836818999983 42.298739323000063, -71.050956561999953 42.299302478000072, -71.051091583999948 42.299875821000057, -71.051119549999953 42.300127455000052, -71.051122772999975 42.300314841000045, -71.051014752999947 42.300502360000053, -71.050738770999942 42.300872534000064))"
7033,PERKINS STREET,5,0, , , , , ,0,5,L189230 EB,L,189230,EB,0,PERKINS STREET,DEAD END,SOMERVILLE CITY LINE,1,0,09271,1,7,2,0, ,0,0,2,0,5,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,6,2,0,0, ,1,1,0,0,37.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.005421790000000,28.627037020000000,8.725538334139999,0.000100802049322,"MULTILINESTRING ((-71.077219973999945 42.383804644000065, -71.077125845999944 42.383768575000033))"
7034,ELMER ROAD,5,0, , , , , ,0,5,L108486 EB,L,108486,EB,0,ELMER ROAD,ADAMS STREET,CARRUTH STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.142975340000000,754.909800519999976,230.096967390999993,0.002720912958090,"MULTILINESTRING ((-71.061681078999982 42.285593059000064, -71.061421474999975 42.285671238000077, -71.060755144999973 42.285839748000058, -71.060523397999987 42.28590132100004, -71.059915346999958 42.286052607000045, -71.059562613999958 42.286130595000031, -71.059047437999936 42.286274354000057))"
